A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
0.088660062,0.73147922,-3.74155397,-1.493095939,-2.788262776,0.715499101,-2.412268827,0.058594265,1.457143601,1.021920603,2.087525638,-0.613921654,7.934055585,-3.861260655,-1.702639939,6.601470674,1.03888059,2.204094549,-1.441709209,-0.518002791
0.601233878,4.896270991,-2.115692552,3.699250276,-4.833304368,-4.348154753,-2.536222992,-0.994699366,5.921731407,-0.909866652,7.094790108,-0.171530752,-3.921290929,-2.85375647,5.003846977,-3.613739542,1.234241854,-2.260901756,1.910844111,2.311559262
-0.687618747,-7.108054979,0.920137178,-1.992995432,0.204447983,0.084914025,1.423855026,0.137907804,-6.986239228,2.029048279,-6.937666525,-0.089057802,5.778253675,1.293701347,4.791036128,5.18563706,-0.015131681,-4.546832805,3.956856125,-0.642961285
-0.976012298,-5.655542356,3.44132669,-0.311032035,-2.796340379,-3.649173325,2.776148614,1.173162865,-6.326889273,-1.012002694,-3.158211246,0.392124186,3.259033529,0.323852265,1.13822839,2.040078873,-0.594337111,-3.076624496,2.92945089,-3.213816595
-0.773056312,3.044595041,-3.969475138,0.848418274,-7.569510392,2.258393821,-6.630725777,0.636763674,7.498577406,-1.04836414,-0.63353401,0.480422769,-2.803100971,-4.225580881,0.698506213,-0.975628341,-0.807610442,0.309377838,3.245622021,4.320815562
0.607867291,1.098872932,5.481944565,2.759153266,-4.073934988,-4.337972983,3.366861223,-0.648911609,-6.595919846,0.782524139,-1.798930811,-0.213727918,3.749494067,0.678592226,2.695880628,3.058722709,0.75870092,-3.718422972,3.524187249,-4.388772963
-0.218873053,0.033437503,-2.79293775,3.02302179,-4.397145631,-4.590117167,-2.253630986,-2.350445873,2.566944283,1.080886887,-0.855265162,0.255887738,-2.452606869,-5.238650986,2.441719862,-2.724035312,-0.394475946,-4.869311816,4.500431132,1.828547798
-1.085506656,-4.042823971,1.654803398,4.079787578,-0.716430496,-3.878793595,3.410441324,0.347891508,-1.48862975,-0.402924555,-2.119973336,-0.493625377,3.518042465,-0.367980895,2.442117053,1.339729017,-1.321310743,-2.330137765,1.767124056,-3.478563385
1.442461588,-3.585666453,3.839587813,-0.676911006,-6.903319528,-2.481732027,4.016557925,-1.352184754,-4.7278343,1.20283565,-2.228303376,-0.340065626,1.192453151,7.504277775,2.787880773,4.035049139,-0.443430862,-2.861854369,7.194276425,-0.719402297
1.332730244,3.857569719,-2.212732406,4.329018178,-3.886452959,1.492819169,-3.740411262,-1.587932641,3.996861581,0.157187859,2.017079865,-0.668700304,-1.814156306,-6.235930216,1.917896888,-3.4297443,1.472253897,-1.751017413,1.482703117,3.223762419
-0.358823848,-3.692253634,-4.843735927,-6.400501572,-4.948158982,4.467766516,-2.631662345,-1.859512528,2.067722155,0.020221301,7.4023844,-0.989223445,2.40934492,0.112724784,-4.329728749,5.350543257,1.224493173,4.804868284,-2.160550997,-3.5042852
-0.501899155,-6.599627525,4.480406637,2.18546371,-3.066111556,-5.081780246,0.563700092,-0.001016992,1.787312626,-0.664267177,-0.659035229,0.631136375,2.875901589,4.724709747,0.28262401,2.308455101,-0.501789325,1.91375723,2.26614107,-4.931082189
0.75915965,1.002338255,-6.222331613,-0.156088536,-2.223020023,-5.86246208,-1.878414947,0.433777305,-0.62019441,-0.114034948,1.575332907,0.361495236,-2.343218372,-1.072906158,1.16573332,-0.563802268,0.71503498,-3.306339218,3.956076501,6.383170231
0.183241027,-4.414480882,2.956876613,3.129284,-4.243637992,-2.786292049,2.2529557,1.268901771,-2.398110816,-1.031955235,-4.639513794,-0.395681394,2.592415502,3.734360139,1.542667482,4.048408676,0.054581871,-3.920901912,3.259241942,-4.272580899
0.756691684,2.447867406,0.330327962,1.910120617,-3.044175387,-3.103092998,-2.617733804,-1.103610367,-0.522115851,1.034129558,-0.242643537,1.524653753,1.546866805,-6.349291611,6.639795652,-3.793521318,0.025193815,-3.966973927,2.251783843,6.372042311
-0.267481966,-5.130246742,-3.021112913,-2.051339518,-3.358779497,1.762945308,-0.758079472,0.487820162,4.918879188,0.376163149,2.23538477,-1.384917449,1.924380884,0.034351628,-0.117100445,4.3157058,0.407417117,1.609535795,-1.343505782,-5.469250068
-1.457161157,-1.277555862,-3.715501314,-4.517607707,-3.084615877,2.025272637,-3.444186989,0.996206087,2.760795935,-0.461139371,2.080416336,0.171717361,0.572131379,-7.527224773,-2.904416308,1.634511523,-0.060333176,-0.186340617,-5.172270857,-4.757189235
0.901311663,-1.94553645,0.360544429,3.752014844,-1.812851845,-2.891565098,6.677033545,-0.628367325,-0.010925277,0.157736765,-2.611291401,0.729141038,5.005604983,3.243073227,0.666711029,-0.832193927,0.602668972,-3.468262278,2.001736085,-4.077669403
0.368946572,-5.248358832,-3.744383902,-4.254366308,-4.320127319,0.326612874,-1.554749151,1.075442758,1.511662398,1.374496691,5.071963159,0.31705587,1.827301053,-1.485887382,-2.956519523,2.557747415,-0.485553478,2.648816467,-0.287415685,-4.774909596
1.103809279,-1.263113876,-4.127538907,-2.190416979,-4.671917645,0.856835324,-2.61773913,-0.777618702,3.203516809,-0.684269376,-0.331314158,-2.186652957,2.891364987,-4.739855604,-3.425888714,5.371262359,0.218905984,0.653892489,-1.774786567,-3.945242457
-0.477626124,0.81126763,-2.005246501,-0.142505484,-2.522910213,-5.341645676,-4.458444817,-1.192199223,-1.25721422,1.289916199,2.628329455,-0.399655001,-1.583447151,-2.616805759,5.55104324,-2.457585694,0.190967558,-7.323070666,2.896504507,6.95132849
-1.771661962,-2.931861059,-2.61532473,-1.509346617,-2.672360926,7.278231205,-6.251577612,-0.827131693,4.13709111,1.553523535,3.500702735,-1.861135974,2.38427292,-3.828173426,-6.820872953,5.539105748,1.3766598,2.449334376,-1.127091276,-3.942559194
-0.045699246,5.349985967,-4.864645885,-0.03837472,-0.478180166,1.167576674,-7.961905082,-0.039112919,7.38883834,0.930880565,3.82312066,-0.16634139,-6.116686869,2.582021591,3.894772587,-5.412954667,-0.474229432,-1.069801757,3.600869908,1.954147617
-1.813569611,-2.84986597,-1.855791837,-4.555856465,-5.057715468,5.314066998,-0.033128845,0.529306206,5.248252287,2.383710472,6.803834335,-0.397754003,3.155868625,-0.634770158,-3.342959542,1.045813259,-0.171493492,4.323076677,0.900898035,-2.642957682
0.757532483,-3.044581608,-5.247727788,-2.242665258,-2.800199541,-0.101211117,-1.710655514,1.105747691,2.587206463,0.019292128,1.566567336,0.606977695,3.721280061,-0.442310113,-0.806842433,3.656046425,-0.481818456,-0.461647091,-3.074132491,-3.800492243
-1.432123553,-5.392663817,-4.415112083,-5.270070245,-0.832756635,3.198884051,-7.41025105,0.008625799,1.45062474,1.61244586,3.53651082,-0.507237111,2.838212929,-0.821066297,-4.633670259,5.237587835,-0.230112467,0.69809967,-1.294395351,-5.168083753
0.134231239,-2.815773387,-4.907433183,-4.672818956,-0.211333058,-0.489079839,-5.685760858,-0.103934058,-0.105519088,0.410916289,0.545542938,-0.090825337,2.948365442,-5.11377994,-5.239562935,3.39908193,-0.939145453,0.101762536,-2.252412813,-7.633505341
0.467237067,-0.730300024,-1.397282462,3.587828658,-3.502838008,-2.707904072,2.183658745,0.511692472,-4.315896335,-0.235595625,-0.105589902,-0.11077104,3.2879422,6.949761614,4.605761369,2.210133719,-1.093190631,-0.905291231,2.063124095,1.088260594
-2.013442098,-3.357128447,4.661714271,-0.075952434,-2.738987991,-1.479969969,0.571504883,-0.975666979,-6.185658228,1.067939399,-1.564081068,1.93553222,3.798377209,4.415622544,2.264433626,3.810822425,-0.664682377,-2.428988771,5.272287758,-5.188946245
1.359357027,-4.10077782,-0.231271176,-2.470370765,-7.577195768,0.603527759,0.56268127,-0.300807107,5.765345405,0.256965768,3.93463942,-0.954296284,3.459702756,-0.974315853,-0.58229453,0.243685941,0.958317831,3.412153369,-2.140626352,-0.822086427
0.717871717,-3.380749327,-3.643271831,-5.556943216,-0.119257064,1.818849756,0.432907936,0.732205799,-0.773270253,0.666048547,4.645889116,0.449356488,3.29505196,-0.65362932,-0.666357861,0.990007073,-1.068430295,5.397279891,-4.475076047,-6.145979752
0.401307545,3.654368171,0.374716694,1.95930235,-4.366882818,-3.268752006,-2.405021629,-0.687424232,-0.337397406,0.049975267,0.30668854,-0.944074415,-0.076419801,-7.751123989,3.273259037,-3.03347766,-2.097949741,-7.923771314,0.144531033,5.526081912
0.702520892,-0.757631086,2.762377746,4.555886453,-1.97392098,-4.431291603,3.22690427,0.132097762,-2.153701982,0.241661649,-0.989321593,0.616202341,5.319567433,3.170326036,1.550589583,2.187039262,-0.295573829,-0.619860189,2.999727239,-5.630497834
1.584358271,3.490559171,-3.829483022,-1.703477607,-3.180425248,4.602468039,-5.462712163,0.190405031,3.451046435,-0.113248911,-4.805327169,0.292126496,0.460837701,-4.225399686,6.196949742,-0.464417068,-0.306408654,-3.146490018,1.537378363,5.145522257
0.372510763,-1.948288514,-4.988070992,0.548673506,-2.554239022,0.679068813,-8.076757705,-1.285531996,3.452481557,0.15993003,1.489371877,-0.279017481,-1.479189118,-2.311400065,5.665602281,-3.002363324,0.986102225,-3.660826737,2.870825174,5.830371192
1.134784473,-1.307174517,-4.307652471,-6.395848511,-2.190737422,1.850330349,-1.874403442,0.084746323,-0.531268657,-1.228628399,3.694760367,-0.454390444,3.154733299,-4.635123708,-2.804141871,4.394432688,-0.033164648,4.937187882,-4.690629591,-5.391177986
-0.201296424,3.194951606,-2.040955407,1.517052118,-5.483676003,-1.658130107,-4.130167258,-0.128190117,2.949826957,-0.15086369,1.188964486,0.205853831,-2.46119342,-3.070633967,4.00948147,0.067561124,-0.166099178,-4.234215025,3.225040773,5.188999227
-0.296543054,2.075608951,-0.667292765,2.429724723,-3.483103727,-0.908183864,-3.261103066,-2.266597787,-1.074313354,-0.06118433,-0.506085674,0.204680442,1.08162923,-7.339697702,2.964552152,-3.731271485,-0.378037836,-2.894144864,0.476955972,4.638544717
-0.933545518,-2.617381249,-4.725441716,-2.228565339,-1.38605292,5.534700721,-2.897129225,-0.567293336,1.140576,1.101250448,4.134914413,0.714347763,3.546162942,-2.178949952,-2.268309613,2.977294451,-1.501707037,4.874328344,-5.123852031,-1.641285317
-0.368501643,-4.402493865,5.022013532,4.021021731,-1.904011082,-3.777456198,4.484732899,0.530337668,-2.441779691,-1.079013675,-3.229829517,-0.071327976,2.116120525,2.094241775,2.491226278,3.406564729,-1.360791307,-2.210052024,1.908423187,-8.154294457
0.747418292,-3.834107184,-2.849225251,-0.945005219,-4.369415153,2.433927381,-0.451187007,0.227056392,4.71604825,-0.059189203,4.233634236,0.432585034,1.513803797,-4.319816739,-2.136018772,0.571248836,-0.17586147,3.61345804,-2.481348287,-3.982066119
0.122743081,-0.166416263,-5.257067612,3.821939034,-1.088933816,-1.971560434,-3.144164545,-0.004294233,4.549999802,0.748939096,2.727548748,-1.164135085,-1.235214687,-2.099391329,6.108139686,-6.158148972,-0.279333318,-0.975807885,0.137954364,3.127058842
0.267751302,-4.213736239,-1.987208244,-1.897920927,-2.758530707,0.409147947,-3.631896973,-0.109449926,1.570181717,-0.86133192,2.882778278,0.639651183,1.42829009,-4.938409783,-4.862800728,2.386216521,1.309633415,1.214637371,-3.864354456,-8.147356494
-0.884875694,-0.458804055,-2.721444339,6.026394589,-1.272784186,-5.998552448,-0.567149232,0.363312594,3.05243918,1.058875922,4.49870407,0.385114665,-4.012649173,-6.275689213,3.968316836,-4.584687008,0.839331341,-7.428118399,3.862248883,0.036731383
-1.549083325,-2.634821593,-1.666189445,-2.609453836,-3.165870633,0.554607274,-5.389541653,0.725812063,4.987896699,0.432903537,-0.709130288,0.283212663,2.813988016,-7.654295957,-1.46725197,-1.818893103,-1.173082399,-0.04142224,-5.973487871,-1.1604487
0.611386142,-5.506242101,0.246882815,-0.214479105,-0.618709292,-2.737883955,6.146193902,1.687689412,-5.943478658,-0.51194601,-1.908841658,-1.01086131,0.897637792,-0.466749595,3.245383957,2.213679302,-2.233552161,-2.951934625,2.217278478,-5.154373927
1.948518361,0.725703426,2.038119583,4.142891841,-4.508917348,-3.890691285,5.222526658,1.32861143,-3.399814535,-0.021494517,-5.361767043,-0.665763739,3.991682484,3.048741473,2.751009172,3.706506821,0.303033293,-6.48078746,3.681485653,-2.5101498
-0.503724624,-4.393321182,-0.653605038,4.578033503,-2.532449574,-3.860248076,6.560299789,-0.498911954,-1.387177481,1.421905379,-0.249020801,-0.489451168,-0.244691435,1.848245392,4.276543989,1.673199124,-0.079144657,-2.151024842,1.462268948,-5.112002106
1.516978121,-0.123037556,-2.388512367,-5.212491343,-3.209222784,1.018214751,-2.701067295,-1.084644091,6.162632085,-2.005265885,-0.174377989,1.140971231,3.695024801,-3.100747903,-2.62186451,4.882974128,1.827406406,-1.317689266,-0.679114375,-3.43185972
-1.335292261,-6.283214607,-4.217005641,-1.817948741,-4.597613854,3.090101754,-2.687969971,1.029915201,3.215425639,1.088583742,5.15087759,-0.731607746,0.489163842,-2.064555203,-0.858801441,1.434156374,-0.200431743,1.997538121,-3.970455408,-1.616286664
-1.49020635,2.415510328,-4.255715648,-0.790132482,-3.528109889,0.569492521,-6.735259904,1.827287105,2.192320307,-2.023844524,-0.844691715,-0.236606643,-2.150187591,-2.649620333,0.895118501,0.247953135,-0.540526409,-4.90367703,7.201033399,4.659675761
0.862389676,-4.586408027,5.321057027,3.017392449,-3.395386864,-2.83156034,-0.271820486,-0.219037647,-2.52281404,-0.517678808,-1.38121646,-0.378390351,1.553389634,2.530040449,4.986270774,4.580861261,1.507634728,-0.166550958,3.83779088,-0.825819592
0.15182178,-0.306635075,1.644222132,1.82967809,-2.525839346,-3.698144206,-5.335726407,0.96306331,-4.482774727,-0.175249659,2.540266518,-0.682648959,-0.332506316,-6.027669803,4.134042991,-2.859024672,-0.425918111,-6.610484153,0.983336816,1.118813559
-0.127506391,-3.247572813,-3.455410054,-3.25247369,-2.422285847,2.793239129,-1.286289091,-1.191838917,2.991764101,-2.173607579,4.11311048,-0.611322091,2.642449444,-1.316657215,-2.442990756,3.106358284,-1.648793412,2.30600247,-1.371713591,-4.057440069
0.378374498,-5.191977185,6.098196952,-0.703521586,-4.106825522,-0.907758936,1.054901847,1.280908169,-5.670869521,-0.971919312,-2.347804962,-0.180272207,3.488136834,3.763416212,2.247566305,3.017627575,-0.9234653,-2.183025017,6.379214669,-1.635982433
0.664618501,6.903446971,-3.107980087,4.531901259,-6.107459831,-0.384565318,-3.371208055,0.394692382,4.700311127,0.158272608,3.982862525,-0.303445694,-5.084126725,-1.692354913,-1.001162872,2.01959669,1.68255014,-3.345840782,2.071459992,-0.552141267
-1.143566468,-1.216905908,-2.058995373,-3.233616181,-4.439761581,2.18246882,-0.217691317,-0.651457432,4.273723825,0.548821316,2.525276839,0.169887858,1.810766229,-4.140721088,-2.261393842,1.929436516,-0.703777511,0.727635462,-2.403718209,-4.230684626
-0.69601165,-5.050805394,-2.9265254,0.521459403,-1.602708175,2.910614582,-3.660908699,1.006404294,3.179223877,-2.109792454,3.511374809,1.235427078,6.163528903,0.907081934,-1.9945636,3.092768142,-1.486839186,4.236606925,-2.684841616,-1.027088684
-1.368129737,-0.565196488,-3.953187099,-3.858737427,-3.956457755,1.956785852,-3.05530394,0.401732319,3.531840875,2.189124825,2.771119655,0.904568292,4.45820272,-4.543656143,-1.284519637,3.511440951,-0.135812208,1.212252053,-4.279050601,-0.276765479
0.28265525,2.436703032,-3.212054397,-0.606640879,-0.606174402,-1.416402608,-4.989101284,0.969857943,3.429753956,0.493134485,0.436834663,0.288511935,-5.124961536,-0.271234626,4.005055766,-4.708565667,-0.639390248,-2.749913286,0.885528079,0.167447525
-0.2940708,-1.653625858,-4.363553651,-4.330878117,-6.108488029,0.738758413,-1.338012494,0.576672622,3.65690222,-0.588638217,3.77671716,1.562137309,5.738025247,-2.853573022,-1.92037312,2.168887609,-1.207196148,3.516751359,-1.117783774,-1.218773737
-1.164837632,-3.128444611,-2.457177245,-2.539528968,-1.155494162,2.35381881,-5.743046684,0.061033693,1.272843043,-1.060420429,-0.138630647,0.049329973,4.970829392,-2.790163354,-2.19212909,2.568142555,-0.246518941,1.394191272,-4.138549985,-0.589241103
0.658096094,-5.773833061,0.97809865,0.430042497,-2.633778512,-1.949515559,4.426143938,-1.6069457,-2.967537494,0.649371919,-5.074056854,-0.32129573,2.899722592,4.647215216,5.862008293,4.450724593,-0.418326635,-3.893212247,4.327289359,0.844558314
-1.385711691,6.328775512,0.163286228,0.399094534,-5.024978641,-7.136906884,-1.325242002,-0.511368385,-0.542009757,-0.091461183,4.183516237,1.21476027,-4.937450869,-2.910143567,1.903802717,1.655177551,-0.016329398,-6.737397427,3.27227051,0.563485507
0.640080424,-2.059833095,-4.460828383,-3.496327219,-1.779444539,5.630649506,-2.055246212,0.370922887,-0.305942913,0.033041729,7.764717594,-0.902391678,5.354774924,-1.023557001,-4.398253572,4.075176515,0.146862857,7.657137256,-3.431121992,-2.971221351
1.086887399,-6.601749317,3.66306569,1.339207687,-5.330163259,-3.016387669,2.07099404,-0.953477296,1.619950398,0.159341018,0.728207398,0.002522744,2.954348894,3.946858781,1.534387318,1.131433033,0.048613012,1.578974111,4.631975681,-1.627862391
0.000243119,-1.593569847,-3.120877692,-6.045643943,-1.603520985,2.647013314,-0.607724828,-0.19740584,1.797502274,0.950187541,4.927256972,0.540078152,6.698822635,0.855804658,2.460317537,3.113987048,-0.907295529,3.859315446,-5.033634506,-0.847575301
-0.420282646,-4.870933145,-2.359531228,-5.220106866,-0.298757808,1.434075616,-2.989440047,0.107450595,-2.674398575,1.58948585,3.334792119,0.482198236,3.197317755,0.630084553,0.285311293,4.444077834,0.879014177,4.071282664,-7.589764758,-2.123787464
0.033604158,1.721149479,2.369840248,9.189479193,-4.459596318,-4.618431565,2.392662198,0.455817293,-1.755707659,-0.732619477,-2.347455703,0.729074545,2.009955383,2.213815356,4.036080957,1.809469793,1.08288638,-4.244378425,-1.247348994,-2.023058135
0.78053771,-2.812031474,2.517157563,4.130033714,-2.30643409,-2.072609312,4.384687026,-0.343800788,-5.201087594,0.45160517,-3.136732127,-0.307505368,0.346902726,1.286867072,3.869243489,2.535326748,1.335160619,-4.652304908,0.475669088,-4.467855696
-0.349747897,3.15680792,-1.977103681,0.390368968,-3.735264382,-6.194323884,-3.219429631,2.081821186,2.58089145,-0.253281351,3.405867078,0.070051603,-6.592918915,0.771663167,3.349585599,-1.471671185,0.514564291,-4.194454963,1.846331265,-0.899504399
-1.280769123,-3.710698201,4.448272465,1.982937963,-3.625695656,-5.763015017,3.736747876,0.018150281,-1.007846017,-1.091237315,-2.526506957,0.13982188,1.571084564,1.960008701,2.509509075,1.580114254,-0.944021557,-3.022360615,2.398135513,0.528329698
0.649568423,0.204866839,-0.91110948,4.999079364,-4.967041134,-4.131600028,-2.138680172,0.579522908,1.981426083,-0.648264487,0.807014681,-0.231785307,2.193686181,-7.06335893,5.152127337,-3.432081949,0.49831924,-1.671083118,2.081133922,1.067643883
-0.844847863,-0.673171221,5.082807315,5.435568621,-6.609034942,-1.801186327,3.610902081,0.171717041,-2.192064891,-0.150927154,-0.302605836,0.06629309,-1.286789784,3.567537005,6.327536807,3.643842097,-0.433199814,-2.617109326,4.224912921,-0.448500664
-1.928080584,2.081829567,-3.144784824,2.390383736,-5.561134136,-2.644125684,-2.850351783,-0.556361832,0.366894607,0.843335665,1.671824046,-1.083059919,-0.604916938,-4.971511169,0.943186603,-0.705595704,0.443950532,-4.147151959,0.988014032,5.607042546
-0.117460777,0.841272841,-4.134606616,1.115961559,-3.25439073,-3.196027345,-4.860702325,0.928581954,3.220609567,0.11366634,2.069131455,-0.345940006,-2.680527114,-1.357412631,2.266144091,-4.053276613,-0.789936425,-0.510887509,2.788628568,5.648064171
-1.799554668,-3.961433406,0.689861205,1.315855346,-1.550733843,-3.591746986,2.592240567,-0.720748382,-1.876825897,1.338028684,1.118583302,0.625931727,5.420960152,2.938832752,1.551194103,0.906984644,0.741954949,0.446031691,4.594052479,-3.326205493
0.551366327,-0.906357065,5.889786618,4.179454417,-2.614788563,-2.344190605,1.482060118,-1.235279076,-2.147210414,-0.175625551,-5.207472581,0.210901764,4.704015043,3.141247879,5.614397262,6.23163343,-0.409499577,-5.261018934,5.365866712,-3.328370478
-0.441391053,3.109862063,-1.071815805,2.599618753,-1.775985964,-2.911770725,-3.0040066,-0.817977772,0.970767755,0.538750492,2.974641136,-0.637101802,-3.189344008,-2.893749965,3.800099627,-4.549183197,-0.614640376,-0.992388567,2.305068112,2.039186177
0.082932018,6.265568064,-3.48235606,2.383788311,-3.355765622,-3.198902467,-2.121647798,-2.245866619,3.52128122,0.445083536,5.783761324,0.256854903,-5.525112619,-1.452573395,2.432113323,-1.437931181,1.185014325,-4.118785216,-0.346472936,1.031789758
0.671871771,-5.672877662,8.163986085,0.896768302,-1.604324947,-0.086746995,2.701396658,-0.7334662,-6.43252363,-0.209024808,-5.835443676,0.505303337,3.4141421,-3.657970191,4.74220864,4.136683202,1.322313836,-6.538960434,2.23895316,-6.219837155
0.265808697,-2.955090173,-0.488333912,5.143464132,-0.994036774,-4.900559504,4.003467913,1.880063648,-0.087224521,0.417618025,-3.627245382,1.225975948,3.191817731,0.341275528,2.166458783,2.838537661,-1.021572247,-3.234677605,1.463935003,-4.890585101
1.776236102,1.884133098,-1.827202691,-0.523667565,-4.08039482,-2.069105915,-4.897327867,0.864092007,1.277399729,-0.405347042,0.365264096,1.648318515,-1.901227873,-5.304593249,3.063657481,-1.830774726,0.134221053,-4.851007554,4.03649972,1.249244217
2.261190791,-1.162187154,3.599469257,8.106183113,-2.881402322,-2.147406413,3.789487305,-0.890509743,1.638027942,-1.139029735,0.655319551,-1.939693311,2.452814594,5.153667996,1.51113434,-2.136927821,-1.50094133,-0.83282562,0.807614209,-3.468386945
-0.797989217,7.103275662,-3.984965678,7.181924189,-1.36657499,-4.562865399,1.641073237,0.398342705,6.228177237,1.391967737,5.470623058,1.690626023,-4.241131693,-2.833251458,1.808249447,-5.441910821,-0.035602122,-1.910550763,3.243068707,-0.799174013
1.038558008,1.595926267,0.861977531,4.146157996,-2.691913068,-2.586193819,-3.811496698,0.701608246,0.13061109,0.946657594,0.24301617,-1.130495623,-1.638385845,-1.417199899,6.095141532,-3.048534419,0.919395209,-2.504590932,0.422585229,1.542797683
0.058878016,4.336712847,-1.103102134,0.098322756,-2.237448864,2.111845083,-6.313797817,-0.172447987,2.186294019,-0.298769643,-0.370344083,-0.670187251,-0.356588945,-4.05496259,4.237642674,-4.047899338,-0.543061022,-2.462364593,2.709480152,5.119902848
0.1534195,3.703700888,2.411825122,3.125022626,-1.854555696,-0.596310341,-4.112172686,0.683448051,0.503791573,-0.377562854,-0.685305926,1.70006823,-2.509147481,-1.715828698,6.469280314,-3.390695294,0.222666748,-2.001564899,0.77202061,0.897941642
0.833036714,4.211604306,-1.642916549,0.995195553,-4.571400151,-3.008036857,-1.64710871,0.504181947,0.442598245,1.904492185,2.545245853,0.517870747,-2.852327336,-3.455762539,3.368284108,-0.01489509,0.015022234,-4.260207713,-1.598778129,3.624829911
-0.407192644,-4.660540325,-2.246035934,-3.658315878,-4.494659822,3.090890661,-1.07844636,0.434870654,2.872703226,1.523682561,2.982874668,1.503490792,-0.475286856,-2.812058144,-2.968531901,5.439550082,-0.397707081,4.925341638,-3.898457947,-6.159438613
0.739655905,1.615149916,-3.929171686,1.702365864,-1.752092383,-4.883377543,-3.071878042,0.704803107,2.432635296,0.18607399,5.190837048,0.207464276,-5.524450542,-2.551813333,2.338111288,-3.462904186,0.173660307,-5.204225575,4.096943566,2.536539697
-0.861920153,-1.172444298,-6.398464886,-0.688418842,-5.931961384,0.689959531,-2.471055442,-0.22294716,7.196506363,0.69375886,3.200744637,1.25045504,4.370773042,-2.318746967,-3.673395201,4.899950438,-0.153691034,-1.209263218,0.284241051,-2.023537958
0.140082926,-4.735929281,-1.118931219,3.886580598,-2.217042315,-2.045370913,5.063626874,-1.374810402,-1.660725067,0.426029662,-0.050184939,0.342767657,-2.433653006,2.475870224,4.572219228,0.703711331,-0.371233468,-0.609209926,-0.648460065,-0.802690831
1.385380174,-2.655573114,1.445106735,2.962093488,0.042413579,-1.796879184,3.760018218,-0.512692721,-1.917757644,-0.41469784,-4.270730696,-1.028612664,4.278536175,2.00323018,3.661770968,3.170895465,0.035718001,-3.568214933,2.889644096,-3.527261468
0.148034083,-3.426732452,6.516691934,2.985620264,-6.353059593,0.452465191,3.964713283,1.108780771,-3.691117819,-0.719079148,-1.667531189,0.330886178,-1.456201871,3.737707504,4.827405444,1.337792362,0.036586415,-4.62851594,2.59970417,-0.627101508
-1.798501394,-0.812400815,-5.266961694,-0.325123709,-0.725688451,-0.414060057,-1.912260255,-0.052180771,5.474418523,0.564629832,-0.905029561,0.424873986,5.952011628,-0.246130408,0.782462406,4.266182767,-0.073352618,-3.245806239,-2.126143645,-1.836334372
0.444435748,1.243265304,-5.847013131,5.112508175,-2.610416556,-7.447401431,-1.589645207,-0.410379882,6.377090799,1.296536513,6.847063334,0.284294028,-4.1637903,-0.371521097,3.728662604,-6.720575983,0.790888453,-2.656624919,1.759551079,3.239838151
-0.045889803,-2.135694492,-3.025852062,-6.192083011,-6.250860376,0.923147589,-1.510684362,1.736742351,3.80756289,1.894351321,3.535824124,1.191813383,3.054998315,-3.910964295,-4.853085814,2.411762235,1.224746073,2.933729345,0.702213057,-5.865393706
-1.152599067,-0.353943048,-2.466894652,8.641688776,0.174073077,-2.473892452,6.612052879,0.172158972,1.463478623,0.351174551,-2.863048926,-0.703232138,1.787308175,4.237073721,5.030882826,2.190150453,-0.473556379,-3.856702249,1.499140775,-4.113772237
-0.454628734,-3.703474169,-5.480265004,-3.275907072,-5.875702238,1.476006252,0.948334841,0.570719306,3.063943418,0.600085884,6.353702334,-1.371686766,-0.463788892,-3.965999886,1.013147744,-0.579384072,-0.536903046,0.398728484,-5.828041145,-3.569745121
-0.178077426,1.739674087,-3.126774394,4.764170505,-1.565255301,-2.520810017,-2.046404431,-1.103015729,1.818985236,0.731063205,0.807588832,-0.374780462,-1.406493825,-4.474686619,2.838484331,-4.016799226,-1.654607588,-3.207062335,3.725581714,3.275969024
1.310408016,-4.639213096,-1.708108959,-3.741607548,-4.808190889,1.162206406,-5.142599048,0.566922756,1.592312736,-1.09323795,2.060157368,0.121719403,0.583722144,-5.911054821,-4.978004085,2.208200949,-1.424165998,3.506493335,-5.370043212,-3.186867079
-0.253091452,1.057265703,-4.402833129,0.53392551,-3.581226563,-5.39691922,-3.750026354,0.857017297,-0.633542419,0.717886862,3.525140803,-1.661234162,-1.021595106,-2.864577331,1.673669837,-2.465227478,-1.815749818,-3.909074725,3.257793009,7.75696643
0.099862287,-2.360190178,4.059255137,-1.308737166,-2.806147258,0.030847106,4.914724916,-0.523352766,-5.181387427,-0.139845444,-1.891810664,0.853275379,5.90857793,6.243030116,3.036045566,3.03685717,1.499990215,-3.422907735,9.284824139,-3.295293646
1.430767122,-0.604908805,1.094190684,6.455937332,-4.421122929,-4.57880987,6.478084041,-0.903743665,-0.338420493,-1.80414544,-1.394726235,-1.392300848,0.146299776,4.82951643,5.570660677,4.747167663,0.226460658,-2.536117227,5.442213129,-2.641995375
-0.253574111,2.882678874,-5.352013902,4.657182353,-2.202329448,-0.166468173,-1.716660126,1.474569822,6.809674518,1.112216838,-0.189227838,-0.768654618,-3.699461583,-2.538545521,2.97047972,-1.783871795,0.829236055,-0.194271727,4.377133023,-0.270223451
